67,5;0;180;139,5;0;Yes;No;1;5
64,4;27,8;170,1;133,9;0;Yes;No;1;5
64,4;-27,8;189,9;133,9;0;Yes;No;1;5
60;0;180;132;0;Yes;No;1;5
67,5;0;180;130,5;0;Yes;No;1;5
57;23,4;171,9;127,3;0;Yes;No;1;5
57;-23,4;188,1;127,3;0;Yes;No;1;5
65,5;22,9;167,6;125,9;0;Yes;No;1;5
65,5;-22,9;192,4;125,9;0;Yes;No;1;5
52,5;0;180;124,5;0;Yes;No;1;5
60;0;180;123;0;Yes;No;1;5
67,5;0;180;121,5;0;Yes;No;1;5
49,7;19,6;173,4;120,6;0;Yes;No;1;5
49,7;-19,6;186,6;120,6;0;Yes;No;1;5
56,6;46;160,4;120,2;0;Yes;No;1;5
56,6;-46;199,6;120,2;0;Yes;No;1;5
57,9;19,7;169,5;119,1;0;Yes;No;1;5
57,9;-19,7;190,5;119,1;0;Yes;No;1;5
66,1;18,9;165,6;117,7;0;Yes;No;1;5
66,1;-18,9;194,4;117,7;0;Yes;No;1;5
45;0;180;117;0;Yes;No;1;5
52,5;0;180;115,5;0;Yes;No;1;5
49,2;40,1;164,1;115,3;0;Yes;No;1;5
49,2;-40,1;195,9;115,3;0;Yes;No;1;5
60,2;39,6;155,1;114,1;0;Yes;No;1;5
60,2;-39,6;204,9;114,1;0;Yes;No;1;5
60;0;180;114;0;Yes;No;1;5
42,5;16,3;174,5;113,8;0;Yes;No;1;5
42,5;-16,3;185,5;113,8;0;Yes;No;1;5
67,5;0;180;112,5;0;Yes;No;1;5
50,5;17;171;112,1;0;Yes;No;1;5
50,5;-17;189;112,1;0;Yes;No;1;5
58,5;16,7;167,4;110,7;0;Yes;No;1;5
58,5;-16,7;192,6;110,7;0;Yes;No;1;5
42,3;34,6;167;110,2;0;Yes;No;1;5
42,3;-34,6;193;110,2;0;Yes;No;1;5
37,5;0;180;109,5;0;Yes;No;1;5
66,6;15,4;164;109,4;0;Yes;No;1;5
66,6;-15,4;196;109,4;0;Yes;No;1;5
52,3;35,1;159;108,6;0;Yes;No;1;5
52,3;-35,1;201;108,6;0;Yes;No;1;5
45;0;180;108;0;Yes;No;1;5
62,6;33,7;151;107,7;0;Yes;No;1;5
62,6;-33,7;209;107,7;0;Yes;No;1;5
35,4;13,4;175,6;106,8;0;Yes;No;1;5
35,4;-13,4;184,4;106,8;0;Yes;No;1;5
52,5;0;180;106,5;0;Yes;No;1;5
43,1;14,5;172,4;105,1;0;Yes;No;1;5
43,1;-14,5;187,6;105,1;0;Yes;No;1;5
60;0;180;105;0;Yes;No;1;5
35,7;29,5;169,4;104,9;0;Yes;No;1;5
35,7;-29,5;190,6;104,9;0;Yes;No;1;5
51;14,6;169,1;103,6;0;Yes;No;1;5
51;-14,6;190,9;103,6;0;Yes;No;1;5
67,5;0;180;103,5;0;Yes;No;1;5
44,8;30,9;162,3;102,9;0;Yes;No;1;5
44,8;-30,9;197,7;102,9;0;Yes;No;1;5
46,4;56,3;150,9;102,6;0;Yes;No;1;5
46,4;-56,3;209,1;102,6;0;Yes;No;1;5
59;13,9;165,7;102,3;0;Yes;No;1;5
59;-13,9;194,3;102,3;0;Yes;No;1;5
30;0;180;102;0;Yes;No;1;5
54,6;30,4;154,8;101,6;0;Yes;No;1;5
54,6;-30,4;205,2;101,6;0;Yes;No;1;5
66,9;12,2;162,6;101,1;0;Yes;No;1;5
66,9;-12,2;197,4;101,1;0;Yes;No;1;5
64,3;28,1;147,8;101;0;Yes;No;1;5
64,3;-28,1;212,2;101;0;Yes;No;1;5
37,5;0;180;100,5;0;Yes;No;1;5
28,2;10,6;176,5;99,9;0;Yes;No;1;5
28,2;-10,6;183,5;99,9;0;Yes;No;1;5
29,3;24,5;171,5;99,5;0;Yes;No;1;5
29,3;-24,5;188,5;99,5;0;Yes;No;1;5
38,3;50,4;156,8;99,2;0;Yes;No;1;5
38,3;-50,4;203,2;99,2;0;Yes;No;1;5
45;0;180;99;0;Yes;No;1;5
35,8;12,1;173,7;98,1;0;Yes;No;1;5
35,8;-12,1;186,3;98,1;0;Yes;No;1;5
53,3;50,2;142,3;98,1;0;Yes;No;1;5
53,3;-50,2;217,7;98,1;0;Yes;No;1;5
52,5;0;180;97,5;0;Yes;No;1;5
37,7;26,7;165,2;97,2;0;Yes;No;1;5
37,7;-26,7;194,8;97,2;0;Yes;No;1;5
43,5;12,7;170,6;96,5;0;Yes;No;1;5
43,5;-12,7;189,4;96,5;0;Yes;No;1;5
60;0;180;96;0;Yes;No;1;5
31,4;44,5;161,4;95,8;0;Yes;No;1;5
31,4;-44,5;198,6;95,8;0;Yes;No;1;5
46,8;27,1;158,1;95,5;0;Yes;No;1;5
46,8;-27,1;201,9;95,5;0;Yes;No;1;5
51,4;12,4;167,2;95;0;Yes;No;1;5
51,4;-12,4;192,8;95;0;Yes;No;1;5
56,3;25,7;151,2;94,6;0;Yes;No;1;5
56,3;-25,7;208,8;94,6;0;Yes;No;1;5
67,5;0;180;94,5;0;Yes;No;1;5
22,5;0;180;94,5;0;Yes;No;1;5
65,5;22,6;145;94,3;0;Yes;No;1;5
65,5;-22,6;215;94,3;0;Yes;No;1;5
44,4;45,6;148,6;93,9;0;Yes;No;1;5
44,4;-45,6;211,4;93,9;0;Yes;No;1;5
23,1;19,7;173,3;93,9;0;Yes;No;1;5
23,1;-19,7;186,7;93,9;0;Yes;No;1;5
59,3;11,3;164,1;93,8;0;Yes;No;1;5
59,3;-11,3;195,9;93,8;0;Yes;No;1;5
58;43,8;135,9;93,5;0;Yes;No;1;5
58;-43,8;224,1;93,5;0;Yes;No;1;5
30;0;180;93;0;Yes;No;1;5
21,1;8;177,4;92,9;0;Yes;No;1;5
21,1;-8;182,6;92,9;0;Yes;No;1;5
67,2;9,2;161,4;92,7;0;Yes;No;1;5
67,2;-9,2;198,6;92,7;0;Yes;No;1;5
25,5;38,4;165,1;92,2;0;Yes;No;1;5
25,5;-38,4;194,9;92,2;0;Yes;No;1;5
37,5;0;180;91,5;0;Yes;No;1;5
30,8;22,6;167,8;91,3;0;Yes;No;1;5
30,8;-22,6;192,2;91,3;0;Yes;No;1;5
28,5;9,8;174,9;91,1;0;Yes;No;1;5
28,5;-9,8;185,1;91,1;0;Yes;No;1;5
45;0;180;90;0;Yes;No;1;5
36,5;40,8;153,9;89,7;0;Yes;No;1;5
36,5;-40,8;206,1;89,7;0;Yes;No;1;5
36,1;10,9;172;89,4;0;Yes;No;1;5
36,1;-10,9;188;89,4;0;Yes;No;1;5
39,4;23,9;161,3;89,4;0;Yes;No;1;5
39,4;-23,9;198,7;89,4;0;Yes;No;1;5
61,3;37,1;130,8;88,8;0;Yes;No;1;5
61,3;-37,1;229,2;88,8;0;Yes;No;1;5
20,1;32,3;168,1;88,6;0;Yes;No;1;5
20,1;-32,3;191,9;88,6;0;Yes;No;1;5
52,5;0;180;88,5;0;Yes;No;1;5
49;40,4;141,9;88,5;0;Yes;No;1;5
49;-40,4;218,1;88,5;0;Yes;No;1;5
17;14,9;175;88,4;0;Yes;No;1;5
17;-14,9;185;88,4;0;Yes;No;1;5
48,5;23,4;154,4;88,1;0;Yes;No;1;5
48,5;-23,4;205,6;88,1;0;Yes;No;1;5
43,9;11;168,8;87,8;0;Yes;No;1;5
43,9;-11;191,3;87,8;0;Yes;No;1;5
66,4;17,3;142,4;87,5;0;Yes;No;1;5
66,4;-17,3;217,6;87,5;0;Yes;No;1;5
57,6;21,1;147,9;87,4;0;Yes;No;1;5
57,6;-21,1;212,1;87,4;0;Yes;No;1;5
60;0;180;87;0;Yes;No;1;5
15;0;180;87;0;Yes;No;1;5
51,8;10,3;165,5;86,5;0;Yes;No;1;5
51,8;-10,3;194,5;86,5;0;Yes;No;1;5
14;5,4;178,2;85,9;0;Yes;No;1;5
14;-5,4;181,8;85,9;0;Yes;No;1;5
67,5;0;180;85,5;0;Yes;No;1;5
22,5;0;180;85,5;0;Yes;No;1;5
24,1;18,4;170,2;85,5;0;Yes;No;1;5
24,1;-18,4;189,8;85,5;0;Yes;No;1;5
29,4;35,7;158,5;85,4;0;Yes;No;1;5
29,4;-35,7;201,5;85,4;0;Yes;No;1;5
59,6;8,7;162,6;85,3;0;Yes;No;1;5
59,6;-8,7;197,4;85,3;0;Yes;No;1;5
15,2;26,2;170,8;85,1;0;Yes;No;1;5
15,2;-26,2;189,2;85,1;0;Yes;No;1;5
67,4;6,3;160,1;84,2;0;Yes;No;1;5
67,4;-6,3;199,9;84,2;0;Yes;No;1;5
63,7;30,3;126,5;84,2;0;Yes;No;1;5
63,7;-30,3;233,5;84,2;0;Yes;No;1;5
30;0;180;84;0;Yes;No;1;5
21,3;7,5;176,1;84;0;Yes;No;1;5
21,3;-7,5;183,9;84;0;Yes;No;1;5
40,7;36,6;147,3;83,6;0;Yes;No;1;5
40,7;-36,6;212,7;83,6;0;Yes;No;1;5
52,5;34,7;136,1;83,2;0;Yes;No;1;5
52,5;-34,7;223,9;83,2;0;Yes;No;1;5
32,1;20,5;164,2;83,2;0;Yes;No;1;5
32,1;-20,5;195,8;83,2;0;Yes;No;1;5
34,8;62,2;141,9;83,2;0;Yes;No;1;5
34,8;-62,2;218,1;83,2;0;Yes;No;1;5
11,1;10,1;176,7;82,9;0;Yes;No;1;5
11,1;-10,1;183,3;82,9;0;Yes;No;1;5
37,5;0;180;82,5;0;Yes;No;1;5
28,7;9;173,4;82,2;0;Yes;No;1;5
28,7;-9;186,6;82,2;0;Yes;No;1;5
40,8;20,9;157,5;81,6;0;Yes;No;1;5
40,8;-20,9;202,5;81,6;0;Yes;No;1;5
10,8;19,9;173,3;81,6;0;Yes;No;1;5
10,8;-19,9;186,7;81,6;0;Yes;No;1;5
23;30,5;162,6;81,2;0;Yes;No;1;5
23;-30,5;197,4;81,2;0;Yes;No;1;5
25,1;56,5;150,6;81,1;0;Yes;No;1;5
25,1;-56,5;209,4;81,1;0;Yes;No;1;5
45;0;180;81;0;Yes;No;1;5
67;11,8;140;80,7;0;Yes;No;1;5
67;-11,8;220;80,7;0;Yes;No;1;5
49,8;19,5;150,8;80,6;0;Yes;No;1;5
49,8;-19,5;209,2;80,6;0;Yes;No;1;5
36,4;9,6;170,3;80,6;0;Yes;No;1;5
36,4;-9,6;189,7;80,6;0;Yes;No;1;5
58,6;16,4;144,8;80,4;0;Yes;No;1;5
58,6;-16,4;215,2;80,4;0;Yes;No;1;5
45,8;56,7;129,1;80;0;Yes;No;1;5
45,8;-56,7;230,9;80;0;Yes;No;1;5
17,6;14,2;172,6;79,7;0;Yes;No;1;5
17,6;-14,2;187,4;79,7;0;Yes;No;1;5
65,4;23,2;122,7;79,6;0;Yes;No;1;5
65,4;-23,2;237,3;79,6;0;Yes;No;1;5
52,5;0;180;79,5;0;Yes;No;1;5
7,5;0;180;79,5;0;Yes;No;1;5
44,2;9,3;166,9;79,2;0;Yes;No;1;5
44,2;-9,3;193,1;79,2;0;Yes;No;1;5
18;50,2;157,1;79,2;0;Yes;No;1;5
18;-50,2;202,9;79,2;0;Yes;No;1;5
7;2,8;179,1;78,9;0;Yes;No;1;5
7;-2,8;180,9;78,9;0;Yes;No;1;5
32,9;32,6;152,3;78,7;0;Yes;No;1;5
32,9;-32,6;207,7;78,7;0;Yes;No;1;5
6,7;13,4;175,5;78,2;0;Yes;No;1;5
6,7;-13,4;184,5;78,2;0;Yes;No;1;5
60;0;180;78;0;Yes;No;1;5
15;0;180;78;0;Yes;No;1;5
52,1;8,1;163,8;77,9;0;Yes;No;1;5
52,1;-8,1;196,2;77,9;0;Yes;No;1;5
55,2;28,7;131;77,9;0;Yes;No;1;5
55,2;-28,7;229;77,9;0;Yes;No;1;5
44,1;32,1;141,2;77,5;0;Yes;No;1;5
44,1;-32,1;218,8;77,5;0;Yes;No;1;5
5,4;5,2;178,3;77,4;0;Yes;No;1;5
5,4;-5,2;181,7;77,4;0;Yes;No;1;5
12,6;43,6;162;77,4;0;Yes;No;1;5
12,6;-43,6;198;77,4;0;Yes;No;1;5
25,1;17,1;167,1;77,1;0;Yes;No;1;5
25,1;-17,1;192,9;77,1;0;Yes;No;1;5
17,2;25;166,3;77,1;0;Yes;No;1;5
17,2;-25;193,7;77,1;0;Yes;No;1;5
53,4;50,1;119,7;77;0;Yes;No;1;5
53,4;-50,1;240,3;77;0;Yes;No;1;5
14,1;5,2;177,3;77;0;Yes;No;1;5
14,1;-5,2;182,7;77;0;Yes;No;1;5
35;52,4;138,6;76,9;0;Yes;No;1;5
35;-52,4;221,4;76,9;0;Yes;No;1;5
59,8;6;161;76,8;0;Yes;No;1;5
59,8;-6;199;76,8;0;Yes;No;1;5
67,5;0;180;76,5;0;Yes;No;1;5
22,5;0;180;76,5;0;Yes;No;1;5
67,5;3,3;158,9;75,9;0;Yes;No;1;5
67,5;-3,3;201,1;75,9;0;Yes;No;1;5
8,5;36,7;166;75,8;0;Yes;No;1;5
8,5;-36,7;194;75,8;0;Yes;No;1;5
66,6;15,8;119,2;75,2;0;Yes;No;1;5
66,6;-15,8;240,8;75,2;0;Yes;No;1;5
33,3;18,4;160,6;75,1;0;Yes;No;1;5
33,3;-18,4;199,4;75,1;0;Yes;No;1;5
21,4;7;174,9;75,1;0;Yes;No;1;5
21,4;-7;185,1;75,1;0;Yes;No;1;5
30;0;180;75;0;Yes;No;1;5
3,1;6,8;177,8;75;0;Yes;No;1;5
3,1;-6,8;182,2;75;0;Yes;No;1;5
5,3;29,6;169,4;74,5;0;Yes;No;1;5
5,3;-29,6;190,6;74,5;0;Yes;No;1;5
58,6;42,7;112,5;74,3;0;Yes;No;1;5
58,6;-42,7;247,5;74,3;0;Yes;No;1;5
67,4;6,1;137,5;74;0;Yes;No;1;5
67,4;-6,1;222,5;74;0;Yes;No;1;5
11,4;9,8;175;74;0;Yes;No;1;5
11,4;-9,8;185;74;0;Yes;No;1;5
26;47,4;146,4;74;0;Yes;No;1;5
26;-47,4;213,6;74;0;Yes;No;1;5
25,7;28,3;157;73,9;0;Yes;No;1;5
25,7;-28,3;203;73,9;0;Yes;No;1;5
42;17,8;153,7;73,8;0;Yes;No;1;5
42;-17,8;206,3;73,8;0;Yes;No;1;5
37,5;0;180;73,5;0;Yes;No;1;5
59,3;11,4;141,7;73,4;0;Yes;No;1;5
59,3;-11,4;218,3;73,4;0;Yes;No;1;5
29;8,1;171,8;73,4;0;Yes;No;1;5
29;-8,1;188,2;73,4;0;Yes;No;1;5
2,9;22,3;172,3;73,4;0;Yes;No;1;5
2,9;-22,3;187,7;73,4;0;Yes;No;1;5
50,8;15,4;147,2;73,3;0;Yes;No;1;5
50,8;-15,4;212,8;73,3;0;Yes;No;1;5
11,9;19,2;169,8;73,2;0;Yes;No;1;5
11,9;-19,2;190,2;73,2;0;Yes;No;1;5
42,7;47,1;128,5;72,9;0;Yes;No;1;5
42,7;-47,1;231,5;72,9;0;Yes;No;1;5
57,3;22,3;126,2;72,8;0;Yes;No;1;5
57,3;-22,3;233,8;72,8;0;Yes;No;1;5
1,3;14,9;175;72,6;0;Yes;No;1;5
1,3;-14,9;185;72,6;0;Yes;No;1;5
0,3;7,5;177,6;72,2;0;Yes;No;1;5
0,3;-7,5;182,4;72,2;0;Yes;No;1;5
45;0;180;72;0;Yes;No;1;5
62,2;34,8;106,7;72;0;Yes;No;1;5
62,2;-34,8;253,3;72;0;Yes;No;1;5
36;29,1;146,3;72;0;Yes;No;1;5
36;-29,1;213,7;72;0;Yes;No;1;5
0;0;180;72;0;Yes;No;1;5
36,7;8,3;168,4;71,9;0;Yes;No;1;5
36,7;-8,3;191,6;71,9;0;Yes;No;1;5
46,9;27;135,5;71,7;0;Yes;No;1;5
46,9;-27;224,5;71,7;0;Yes;No;1;5
18,7;41,7;153;71,3;0;Yes;No;1;5
18,7;-41,7;207;71,3;0;Yes;No;1;5
67,3;8,1;115,9;71,2;0;Yes;No;1;5
67,3;-8,1;244,1;71,2;0;Yes;No;1;5
18,3;13,4;170;71,1;0;Yes;No;1;5
18,3;-13,4;190;71,1;0;Yes;No;1;5
52,5;0;180;70,5;0;Yes;No;1;5
44,5;7,5;165,1;70,5;0;Yes;No;1;5
44,5;-7,5;194,9;70,5;0;Yes;No;1;5
7,5;0;180;70,5;0;Yes;No;1;5
64,7;26,5;101,9;70,1;0;Yes;No;1;5
64,7;-26,5;258,1;70,1;0;Yes;No;1;5
7;2,7;178,6;70;0;Yes;No;1;5
7;-2,7;181,4;70;0;Yes;No;1;5
7,3;13,1;173,2;69,5;0;Yes;No;1;5
7,3;-13,1;186,8;69,5;0;Yes;No;1;5
52,3;5,8;161,9;69,4;0;Yes;No;1;5
52,3;-5,8;198,1;69,4;0;Yes;No;1;5
48,6;40,9;120;69,3;0;Yes;No;1;5
48,6;-40,9;240;69,3;0;Yes;No;1;5
19,1;23,6;161,5;69,3;0;Yes;No;1;5
19,1;-23,6;198,5;69,3;0;Yes;No;1;5
-2,6;7;177,7;69,3;0;Yes;No;1;5
-2,6;-7;182,3;69,3;0;Yes;No;1;5
60;0;180;69;0;Yes;No;1;5
15;0;180;69;0;Yes;No;1;5
33,1;43,4;136,6;69;0;Yes;No;1;5
33,1;-43,4;223,4;69;0;Yes;No;1;5
12,8;35,6;158,6;68,9;0;Yes;No;1;5
12,8;-35,6;201,4;68,9;0;Yes;No;1;5
26;15,6;163,8;68,8;0;Yes;No;1;5
26;-15,6;196,2;68,8;0;Yes;No;1;5
66,3;17,8;97,7;68,7;0;Yes;No;1;5
66,3;-17,8;262,3;68,7;0;Yes;No;1;5
59,9;3,2;159,3;68,4;0;Yes;No;1;5
59,9;-3,2;200,7;68,4;0;Yes;No;1;5
5,5;5,1;177,4;68,4;0;Yes;No;1;5
5,5;-5,1;182,6;68,4;0;Yes;No;1;5
58,8;15,5;121,7;68,1;0;Yes;No;1;5
58,8;-15,5;238,3;68,1;0;Yes;No;1;5
14,2;5;176,4;68;0;Yes;No;1;5
14,2;-5;183,6;68;0;Yes;No;1;5
67,2;9;93,8;67,8;0;Yes;No;1;5
67,2;-9;266,2;67,8;0;Yes;No;1;5
67,5;0;180;67,5;0;Yes;No;1;5
67,5;0;157,5;67,5;0;Yes;No;1;5
67,5;0;135;67,5;0;Yes;No;1;5
67,5;0;112,5;67,5;0;Yes;No;1;5
67,5;0;90;67,5;0;Yes;No;1;5
67,5;0;67,5;67,5;0;Yes;No;1;5
67,5;0;45;67,5;0;Yes;No;1;5
67,5;0;22,5;67,5;0;Yes;No;1;5
67,5;0;0;67,5;0;Yes;No;1;5
67,5;0;-22,5;67,5;0;Yes;No;1;5
67,5;0;-45;67,5;0;Yes;No;1;5
67,5;0;-67,5;67,5;0;Yes;No;1;5
67,5;0;-90;67,5;0;Yes;No;1;5
67,5;0;247,5;67,5;0;Yes;No;1;5
67,5;0;225;67,5;0;Yes;No;1;5
67,5;0;202,5;67,5;0;Yes;No;1;5
22,5;0;180;67,5;0;Yes;No;1;5
34,4;15,9;156,9;67,1;0;Yes;No;1;5
34,4;-15,9;203,1;67,1;0;Yes;No;1;5
-4,5;14,3;175,2;66,9;0;Yes;No;1;5
-4,5;-14,3;184,8;66,9;0;Yes;No;1;5
8,1;29;163,6;66,8;0;Yes;No;1;5
8,1;-29;196,4;66,8;0;Yes;No;1;5
-5,1;5,5;178,2;66,8;0;Yes;No;1;5
-5,1;-5,5;181,8;66,8;0;Yes;No;1;5
28,3;25,7;151,3;66,7;0;Yes;No;1;5
28,3;-25,7;208,7;66,7;0;Yes;No;1;5
59,8;6;138,5;66,5;0;Yes;No;1;5
59,8;-6;221,5;66,5;0;Yes;No;1;5
43,1;14,4;149,8;66,2;0;Yes;No;1;5
43,1;-14,4;210,2;66,2;0;Yes;No;1;5
21,6;6,5;173,5;66,2;0;Yes;No;1;5
21,6;-6,5;186,5;66,2;0;Yes;No;1;5
51,7;10,9;143,5;66,1;0;Yes;No;1;5
51,7;-10,9;216,5;66,1;0;Yes;No;1;5
49,2;21,3;129,9;66,1;0;Yes;No;1;5
49,2;-21,3;230,1;66,1;0;Yes;No;1;5
53;33,8;112,8;66,1;0;Yes;No;1;5
53;-33,8;247,2;66,1;0;Yes;No;1;5
3,3;6,8;176,5;66,1;0;Yes;No;1;5
3,3;-6,8;183,5;66,1;0;Yes;No;1;5
30;0;180;66;0;Yes;No;1;5
38,8;24,9;140,2;65,6;0;Yes;No;1;5
38,8;-24,9;219,8;65,6;0;Yes;No;1;5
24,6;39;144;65,4;0;Yes;No;1;5
24,6;-39;216;65,4;0;Yes;No;1;5
11,8;9,4;173,1;65,2;0;Yes;No;1;5
11,8;-9,4;186,9;65,2;0;Yes;No;1;5
4,5;22,1;168,1;65,2;0;Yes;No;1;5
4,5;-22,1;191,9;65,2;0;Yes;No;1;5
-6,9;3;179;65,1;0;Yes;No;1;5
-6,9;-3;181;65,1;0;Yes;No;1;5
13,2;18,4;166;64,9;0;Yes;No;1;5
13,2;-18,4;194;64,9;0;Yes;No;1;5
-5,7;21,8;172,5;64,9;0;Yes;No;1;5
-5,7;-21,8;187,5;64,9;0;Yes;No;1;5
29,2;7,2;170,1;64,6;0;Yes;No;1;5
29,2;-7,2;189,9;64,6;0;Yes;No;1;5
37,5;0;180;64,5;0;Yes;No;1;5
39;38,4;127,5;64,5;0;Yes;No;1;5
39;-38,4;232,5;64,5;0;Yes;No;1;5
-7,5;0;180;64,5;0;Yes;No;1;5
67,2;8,5;71,1;64,3;0;Yes;No;1;5
67,2;-8,5;-71,1;64,3;0;Yes;No;1;5
2;14,9;172,2;64;0;Yes;No;1;5
2;-14,9;187,8;64;0;Yes;No;1;5
59,7;8;117,2;63,8;0;Yes;No;1;5
59,7;-8;242,8;63,8;0;Yes;No;1;5
56,2;26,1;106,4;63,5;0;Yes;No;1;5
56,2;-26,1;253,6;63,5;0;Yes;No;1;5
-5,9;29,5;169,4;63,3;0;Yes;No;1;5
-5,9;-29,5;190,6;63,3;0;Yes;No;1;5
37;6,8;166,5;63,2;0;Yes;No;1;5
37;-6,8;193,5;63,2;0;Yes;No;1;5
0,5;7,5;176,2;63,2;0;Yes;No;1;5
0,5;-7,5;183,8;63,2;0;Yes;No;1;5
45;0;180;63;0;Yes;No;1;5
